,Code,Language,Type,URL,Stars,PushDate,usedHash,buildScript,expert,build_script,use_cmake,use_configure,note,Unnamed:,14
2462,vitumenezes/matrix-multiplication-pthreads-OpenMP,C,git,https://github.com/vitumenezes/matrix-multiplication-pthreads-OpenMP.git,4,9812383,cd89ac62b98ebd65537bac4a39a929dc3b3b0c24,,RS,autofail.sh,,,Autobuild,Fail,
2111,prsousa/TomSeg,C++,git,https://github.com/prsousa/TomSeg.git,4,16.09.8203,555c9c7154be2af984514a031505144485c7e0d2,,RS,autofail.sh,,,Autobuild,Fail,
4220,ninasiam/ASCPD,C++,git,https://github.com/ninasiam/ASCPD.git,4,-3098015,9f4fefd7680de8e3f2546fb4c0c8e94bfb462483,,RS,autofail.sh,,,Autobuild,Fail,
6987,cterboven/OpenMP-tutorial-PRACE-2022,C,git,https://github.com/cterboven/OpenMP-tutorial-PRACE-2022.git,4,09.01.5054,36cd435482df4b07b39b406b7f07f87a59fda815,,RS,autofail.sh,,,Autobuild,Fail,
7515,real-space/AngstromCube,C++,git,https://github.com/real-space/AngstromCube.git,4,5591985,11e2710d02a196d9f74c9865ce5ebdc30dada8fd,,RS,autofail.sh,,,Autobuild,Fail,
1488,mohamso/icpads14,C,git,https://github.com/mohamso/icpads14.git,4,5632383,f6196e6095cf1c17dbd484231fe11615ad543392,,RS,autofail.sh,,,Autobuild,Fail,
1637,UoB-HPC/advanced-hpc-examples,C,git,https://github.com/UoB-HPC/advanced-hpc-examples.git,4,4992383,bf6012a55d50f952745fe6579c3f9359a26db3d6,,RS,autofail.sh,,,Autobuild,Fail,
7905,pkestene/tsp,C++,git,https://github.com/pkestene/tsp.git,4,4591985,73a48ed7b78aa6c0206570fd90a0cfb23aeca885,,RS,autofail.sh,,,Autobuild,Fail,
7758,smhhoseinee/genetic_algorithm_parallel_using_openmp,C++,git,https://github.com/smhhoseinee/genetic_algorithm_parallel_using_openmp.git,4,4901985,ba493d8dc963ce102e9bf032f5e8c29952abd3a8,,RS,autofail.sh,,,Autobuild,Fail,
6704,ulises-jeremias/fft-parallel,C,git,https://github.com/ulises-jeremias/fft-parallel.git,4,23.09.7271,193dcd2ae09db0224d02e04b087252d64538e2c9,,RS,autofail.sh,,,Autobuild,Fail,
2052,jandres742/omp2cd,C++,git,https://github.com/jandres742/omp2cd.git,4,24.09.9216,15f64d65c41a1b9238af81fe2627c1b8e12ceca7,,RS,autofail.sh,,,Autobuild,Fail,
4411,ashishpoudel995/Parallelization-of-DES-Algorithm-Using-Open-MP,C++,git,https://github.com/ashishpoudel995/Parallelization-of-DES-Algorithm-Using-Open-MP.git,4,-4048015,574fe1761b21b387168fa3b346c4bc18350466b7,,RS,autofail.sh,,,Autobuild,Fail,
103,scriptkid85/OpenMPI-Kmeans,C,git,https://github.com/scriptkid85/OpenMPI-Kmeans.git,4,8862781,e9d58dd5a6975260877e03e0620fc81fbcf165e9,,RS,autofail.sh,,,Autobuild,Fail,
4792,cterboven/OpenMP-tutorial-PRACE,C,git,https://github.com/cterboven/OpenMP-tutorial-PRACE.git,4,-5358015,ea35c3e2fc7aa11407ef9e0513be410708ae9ecb,,RS,autofail.sh,,,Autobuild,Fail,
2666,dush1729/Prime-Factorization-of-Large-Integers,C++,git,https://github.com/dush1729/Prime-Factorization-of-Large-Integers.git,4,9212383,e29e71ebb82abfb3325e1eb861910e1693066d02,,RS,autofail.sh,,,Autobuild,Fail,
3646,AshkanGoharfar/Openmp_prefix_sum_Hillis_Steele_algorithm,C++,git,https://github.com/AshkanGoharfar/Openmp_prefix_sum_Hillis_Steele_algorithm.git,4,-8228015,be3c9309b6d7addb2da0c58b1b10d70774ff2daf,,RS,autofail.sh,,,Autobuild,Fail,
8153,aleon1138/mars,C++,git,https://github.com/aleon1138/mars.git,4,3641985,c6571c2035218ee7ba37dfaa0ce27a92c76e6d6e,,RS,autofail.sh,,,Autobuild,Fail,
7602,openmpf/openmpf-cpp-component-sdk,C++,git,https://github.com/openmpf/openmpf-cpp-component-sdk.git,4,6101985,d285decfd67fde21f17ffb8358d38400b26ae20c,,RS,autofail.sh,,,Autobuild,Fail,
251,Jordan0605/OpenMP,C,git,https://github.com/Jordan0605/OpenMP.git,4,01.08.6533,ec63c4837c931b48de762c12775066a98a89ea65,,RS,autofail.sh,,,Autobuild,Fail,
1885,memaskal/sequence-alignment,C++,git,https://github.com/memaskal/sequence-alignment.git,4,3852383,8cf9431c6407bffcceade0fd4c4062e99e91d5d9,,RS,autofail.sh,,,Autobuild,Fail,
3661,HenryZh47/lidar-depth-image-renderer,C++,git,https://github.com/HenryZh47/lidar-depth-image-renderer.git,3,-8248015,440a609807c47f9ddee2df2834c78963fb70ee8b,,RS,autofail.sh,,,Autobuild,Fail,
747,OpenMPToolsInterface/ompt-test-suite,C++,git,https://github.com/OpenMPToolsInterface/ompt-test-suite.git,3,-2507617,0e7a5b60bb7e217abb68f3aedde9911818120dd0,,RS,autofail.sh,,,Autobuild,Fail,
1865,ebardes/cluster,C,git,https://github.com/ebardes/cluster.git,3,3932383,02ac91b83817bbf9f68662a36c684d18d24ab12a,,RS,autofail.sh,,,Autobuild,Fail,
1593,flwende/simd_benchmarks,C++,git,https://github.com/flwende/simd_benchmarks.git,3,5192383,29a00d4b8e7a9a6824b7b8f17424d3a6aa448857,,RS,autofail.sh,,,Autobuild,Fail,
666,meetps/ME-766,C++,git,https://github.com/meetps/ME-766.git,3,-1567617,c27c794c4084c5f296483d4f5140e58b8145b37d,,RS,autofail.sh,,,Autobuild,Fail,
6962,adityakaria/5-Sem,C,git,https://github.com/adityakaria/5-Sem.git,3,20.01.5273,8e8959362db29cd7f6980860e0734add1ffaa904,,RS,autofail.sh,,,Autobuild,Fail,
6876,Daniellayeghi/OptimisationBasedControl,C++,git,https://github.com/Daniellayeghi/OptimisationBasedControl.git,3,26.02.5930,1c22d8929403a1a3f2e9ded4d65e155e76eb3f5c,,RS,autofail.sh,,,Autobuild,Fail,
6943,hiotareq/OpenMP_Intro,C++,git,https://github.com/hiotareq/OpenMP_Intro.git,3,14.12.5409,91451428db7576e5992e36b2aadaea8736235106,,RS,autofail.sh,,,Autobuild,Fail,
4358,Michael-Beukman/OpenMPQuicksort,C++,git,https://github.com/Michael-Beukman/OpenMPQuicksort.git,3,-3768015,535238abfc38d16786a5794805f446ee0d1be96e,,RS,default_make.sh,,FALSCH,Autobuild,Success,
1217,kianenigma/pmms-heat-dissipation,C,git,https://github.com/kianenigma/pmms-heat-dissipation.git,3,6872383,393d9a0c1e11545aa27ef8accee801a3529aa17b,,RS,autofail.sh,,,Autobuild,Fail,
4952,wipping/openMP_demo,C,git,https://github.com/wipping/openMP_demo.git,3,-5878015,ab7098b9c648273e0c30944139e2f56e161bb63f,,RS,autofail.sh,,,Autobuild,Fail,
4489,grandma-tutorial/OpenMPI-tutorial,C++,git,https://github.com/grandma-tutorial/OpenMPI-tutorial.git,3,-4358015,4f0acf5a66a328acc948ebba5b61dfc2658d32b4,,RS,autofail.sh,,,Autobuild,Fail,
4519,yzhaiustc/Optimizing-DGEMV-on-Intel-CPUs,C,git,https://github.com/yzhaiustc/Optimizing-DGEMV-on-Intel-CPUs.git,3,-4418015,6c9a0983da482893c362f71b598184b841de1197,,RS,autofail.sh,,,Autobuild,Fail,
940,ozeron/life,C++,git,https://github.com/ozeron/life.git,3,-4887617,7449888684e25d2193f9be3a3ca8963a0b503f57,,RS,autofail.sh,,,Autobuild,Fail,
4769,jackshendrikov/parallel-programming,C++,git,https://github.com/jackshendrikov/parallel-programming.git,3,-5268015,9682d035559147fd493d54e956af7e5ab0dff228,,RS,autofail.sh,,,Autobuild,Fail,
992,artjomsimon/go-bots,C,git,https://github.com/artjomsimon/go-bots.git,3,-5567617,46a6739d2152f24b26b6a0c8133a68f36ba74e4c,,RS,autofail.sh,,,Autobuild,Fail,
3870,Berezniker/Fox_algorithm,C,git,https://github.com/Berezniker/Fox_algorithm.git,3,-9088015,8c7f1345b857e1d172c75bd28bb99a1b5908ad24,,RS,autofail.sh,,,Autobuild,Fail,
1539,ankitsultana/parallel-df,C++,git,https://github.com/ankitsultana/parallel-df.git,3,5432383,11958c6caf677866cfa841d74f2d214fafae288f,,RS,autofail.sh,,,Autobuild,Fail,
1475,maxis42/Parallel-computing-Coursera,C++,git,https://github.com/maxis42/Parallel-computing-Coursera.git,3,5682383,46e0b646713ccae9101b873e428c767e0bde2e85,,RS,autofail.sh,,,Autobuild,Fail,
1439,dklyuchinskiy/CFD-Godunov-scheme-1D-with-MPI,C++,git,https://github.com/dklyuchinskiy/CFD-Godunov-scheme-1D-with-MPI.git,3,5812383,50ca9a0f9b8751e9298b62634da31f93c1254389,,RS,autofail.sh,,,Autobuild,Fail,
5326,a-velasco/raytracer,C++,git,https://github.com/a-velasco/raytracer.git,3,-238015,a3671fc8f948b15b6b620a4dfbdf5ac4114810c5,,RS,autofail.sh,,,Autobuild,Fail,
1364,LucaAngioloni/ParallelComputingExam,C,git,https://github.com/LucaAngioloni/ParallelComputingExam.git,3,6052383,680a6b135f908820f58ef7b2e165741882df7d55,,RS,autofail.sh,,,Autobuild,Fail,
4192,ogarmpis/Game-of-Life,C,git,https://github.com/ogarmpis/Game-of-Life.git,3,-10268015,906654fd85ef56458fdc8cc01980c96cb20e6da8,,RS,autofail.sh,,,Autobuild,Fail,
7295,beejjorgensen/goatbrot,C,git,https://github.com/beejjorgensen/goatbrot.git,3,6071985,5c165733e2b4485a5c4013000ea36532e114aaa1,,RS,default_make.sh,,FALSCH,Autobuild,Success,
6368,weilun-chiu/dbscan,C++,git,https://github.com/weilun-chiu/dbscan.git,3,08.08.9790,4dd9f5b2a38986d0145c63b8cc0fcad8d604693c,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
2128,Spartee/Matrix-Multiplication-C,C,git,https://github.com/Spartee/Matrix-Multiplication-C.git,3,27.07.8121,2c2100106998077307b1655e4359d41894fd2bb8,,RS,default_make.sh,,FALSCH,Autobuild,Success,
379,akarazeev/HeatEquation-5sem-MIPT-2016,C,git,https://github.com/akarazeev/HeatEquation-5sem-MIPT-2016.git,3,25.02.4480,1b3caefadc6660a0446b350b935e24addd71c74a,,RS,autofail.sh,,,Autobuild,Fail,
3224,gopal-panigrahi/parallel-programs,C,git,https://github.com/gopal-panigrahi/parallel-programs.git,3,-6688015,f790a794815954a7864abcc075160ed6a4eceb39,,RS,autofail.sh,,,Autobuild,Fail,
3124,jsc0218/ParallelQuickjoin,C++,git,https://github.com/jsc0218/ParallelQuickjoin.git,3,7332383,0aa7a4d4da61070d8ce15d7cd2446f37eeeb0940,,RS,autofail.sh,,,Autobuild,Fail,
6219,HeartofTheForce/Isosurface,C++,git,https://github.com/HeartofTheForce/Isosurface.git,3,3361985,df44550e74e147222ffcc3e77aaa7648a26ff308,,RS,autofail.sh,,,Autobuild,Fail,
3381,ainsleyrutterford/HPC-OpenCL,C,git,https://github.com/ainsleyrutterford/HPC-OpenCL.git,3,-7418015,1e5446f4a72558cb7ac0f4f205b92dd05c23ca9f,,RS,autofail.sh,,,Autobuild,Fail,
6049,hahnjo/CGxx,C,git,https://github.com/hahnjo/CGxx.git,3,-2508015,c0d20516a9dc80a7d675388af5fcac48c7fa8273,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
613,DmitriyRybalkin/openmpi_samples,C,git,https://github.com/DmitriyRybalkin/openmpi_samples.git,3,-1177617,3e6979ba372820d945fbb2b201dd191350f59ed8,,RS,autofail.sh,,,Autobuild,Fail,
489,amosunov/polymult-1.3,C,git,https://github.com/amosunov/polymult-1.3.git,3,18.05.2618,074d7783f5333fcd8c84f29dff2032f9ef03d937,,RS,autofail.sh,,,Autobuild,Fail,
533,HPC-lab-ITIS/OpenMP-and-MPI,C++,git,https://github.com/HPC-lab-ITIS/OpenMP-and-MPI.git,3,01.01.1797,df2e86f3833e94f9ee3a40bc38ec84cf68e8ce39,,RS,autofail.sh,,,Autobuild,Fail,
2019,muj123-fastpwr/Codes,C++,git,https://github.com/muj123-fastpwr/Codes.git,3,14.06.9846,e1277e4504878df58f605c3528d6ed70dc125d89,,RS,autofail.sh,,,Autobuild,Fail,
2487,passlab/omptrace,C,git,https://github.com/passlab/omptrace.git,3,9732383,d40adb1c825c3ebe7bf3b1199603bbb705355cb3,,RS,autofail.sh,,,Autobuild,Fail,
6126,cterboven/OpenMP-tutorial-CSC,C,git,https://github.com/cterboven/OpenMP-tutorial-CSC.git,3,-2718015,d5956750f8cd5c1310d431fb382f9765b035a4bc,,RS,autofail.sh,,,Autobuild,Fail,
6589,Chang-LeHung/for-loop-task-scheduler,C,git,https://github.com/Chang-LeHung/for-loop-task-scheduler.git,3,19.02.8312,c963902e3cbf9f1bbc68fbef97c0f53dd167f43d,,RS,autofail.sh,,,Autobuild,Fail,
5975,jmeloranta/libgrid,C,git,https://github.com/jmeloranta/libgrid.git,3,-2318015,ced4d9906bc8d32ac610097399fdfdf7a5e40a0a,,RS,autofail.sh,,,Autobuild,Fail,
3364,nathanlo99/nart,C,git,https://github.com/nathanlo99/nart.git,3,-7338015,8431ed5553972ef640c869bfca6f1b50e56951f6,,RS,autofail.sh,,,Autobuild,Fail,
391,dimagimburg/KMeansAlgorithmSequentialAndParallel,C++,git,https://github.com/dimagimburg/KMeansAlgorithmSequentialAndParallel.git,3,04.11.4096,3edabd0db6aff18f202bef76d2ecb0726c2590c4,,RS,autofail.sh,,,Autobuild,Fail,
4382,fbasatemur/openmp_blockchain,C++,git,https://github.com/fbasatemur/openmp_blockchain.git,2,-3918015,4d3032c86b21c6307fd26672392f84cc588df580,,RS,autofail.sh,,,Autobuild,Fail,
4980,alejandroBarraza/Fibonacci,C,git,https://github.com/alejandroBarraza/Fibonacci.git,2,-5958015,223dc3eb74f3adfe4990edafbaf82ee9f5cfb080,,RS,autofail.sh,,,Autobuild,Fail,
7326,AmrHMorsy/Cloth-Simulation,C++,git,https://github.com/AmrHMorsy/Cloth-Simulation.git,2,5991985,64a1e79aabc4602e885fe3adb9b52c80fd5306ec,,RS,autofail.sh,,,Autobuild,Fail,
5112,yangxvlin/sequence-alignment-openMP,C++,git,https://github.com/yangxvlin/sequence-alignment-openMP.git,2,-6358015,a6ddb67ab37536f5eb3120f44bd25daf3d496108,,RS,autofail.sh,,,Autobuild,Fail,
1315,Songrui9269/Parallel-Programming-Project-1,C,git,https://github.com/Songrui9269/Parallel-Programming-Project-1.git,2,6242383,97c5454bc328f0d274ce7464a699d0390e5e4e4b,,RS,autofail.sh,,,Autobuild,Fail,
1304,noobcode/High-Performance-Computing,C,git,https://github.com/noobcode/High-Performance-Computing.git,2,6302383,9e33bb33175b30f3726113a266507305fda55b27,,RS,autofail.sh,,,Autobuild,Fail,
4310,Dalvikk/contrast_adjuster,C++,git,https://github.com/Dalvikk/contrast_adjuster.git,2,-3558015,37cbe982bfba50d18b32d8ec72a83cc3ca571c5b,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
5956,coherent17/Matrix-Multiplication-optimize-by-OpenMP,C,git,https://github.com/coherent17/Matrix-Multiplication-optimize-by-OpenMP.git,2,-2278015,5342dc8db31a2a1f336cef1ea81dbcd9a90296b5,,RS,autofail.sh,,,Autobuild,Fail,
5957,osovv/openmp-labs,C,git,https://github.com/osovv/openmp-labs.git,2,-2288015,a9a3d2a6dab76468daad4002ca944771d6416d13,,RS,autofail.sh,,,Autobuild,Fail,
2588,MiloVahos/Encoder,C++,git,https://github.com/MiloVahos/Encoder.git,2,9452383,c4fd278146d353217ddae6c42f8f9008d0aa04e2,,RS,autofail.sh,,,Autobuild,Fail,
2767,kayjayB/Distributed-Equi-Join,C++,git,https://github.com/kayjayB/Distributed-Equi-Join.git,2,8842383,d9c9dfe999ce0a94e4bba7e4ea74abd5a4cdae77,,RS,autofail.sh,,,Autobuild,Fail,
1089,shivsundram/raytracer,C++,git,https://github.com/shivsundram/raytracer.git,2,-6887617,c45c50ff1328f141cda0d874f23418f439ae4239,,RS,autofail.sh,,,Autobuild,Fail,
4643,Stavrosfil/vertexwise-triangle-counting,C,git,https://github.com/Stavrosfil/vertexwise-triangle-counting.git,2,-4788015,c09061ed9e29c1a01e7058edd53f0523f19ae2e6,,RS,default_make.sh,,FALSCH,Autobuild,Success,
7468,5uso/HiPGMC,C,git,https://github.com/5uso/HiPGMC.git,2,5691985,8cf44aaa2371c00f56734e822c7f1528c8543a06,,RS,autofail.sh,,,Autobuild,Fail,
6110,claudio-bon/sparse-net,C++,git,https://github.com/claudio-bon/sparse-net.git,2,-2668015,9fa2968fbf6984366495b0d3fe8b76eaff4c45e9,,RS,autofail.sh,,,Autobuild,Fail,
7493,namith1003/Parallel-Boyer-Moore-Search,C,git,https://github.com/namith1003/Parallel-Boyer-Moore-Search.git,2,5641985,27264af856975f964a2398452cb5f9a106480486,,RS,autofail.sh,,,Autobuild,Fail,
4713,christopheredsall/xthi-isambard-a64fx,C,git,https://github.com/christopheredsall/xthi-isambard-a64fx.git,2,-5078015,2550d59a1c1e677cb7e53ed1d9322b3489d9c05a,,RS,autofail.sh,,,Autobuild,Fail,
4832,ochapman-code/vortex,C,git,https://github.com/ochapman-code/vortex.git,2,-5518015,942d7ea7da9969841b6223d82971851b55425d87,,RS,autofail.sh,,,Autobuild,Fail,
7359,GanpatiRathia/parallel_algorithms,C++,git,https://github.com/GanpatiRathia/parallel_algorithms.git,2,5921985,56f3a6cd7380aaeaadcc0255528d3315c9d756f8,,RS,autofail.sh,,,Autobuild,Fail,
3073,grakshith/Parallel-K-means,C++,git,https://github.com/grakshith/Parallel-K-means.git,2,7552383,7360018d0ae7d72aca3d9ea4f64d7d746b019729,,RS,autofail.sh,,,Autobuild,Fail,
3054,Dhanya-Abhirami/Parallel-Dijkstra-Algorithm,C++,git,https://github.com/Dhanya-Abhirami/Parallel-Dijkstra-Algorithm.git,2,7642383,a9f332c336c1f942d3c198325a898bcb34297cea,,RS,autofail.sh,,,Autobuild,Fail,
3026,dingyh0626/PDE-by-OpenMP-MPI,C,git,https://github.com/dingyh0626/PDE-by-OpenMP-MPI.git,2,7732383,727b0646372fcf83fef90a5d379da1c5860a65b5,,RS,autofail.sh,,,Autobuild,Fail,
6032,YogaVicky/Parallelization-of-LCS-Algo,C,git,https://github.com/YogaVicky/Parallelization-of-LCS-Algo.git,2,-2458015,a80c5d769d8ab9cd36f8191eee21f46bf46eaeee,,RS,autofail.sh,,,Autobuild,Fail,
2992,Spreeha/Parallel-Algorithms-to-Search-over-Large-Genomic-Sequences,C++,git,https://github.com/Spreeha/Parallel-Algorithms-to-Search-over-Large-Genomic-Sequences.git,2,7892383,5e5e5b08aa4ffa7ac9280bbb1ccbe3b5ff2aeb9e,,RS,autofail.sh,,,Autobuild,Fail,
4553,sumanthvrao/OpenMP,C,git,https://github.com/sumanthvrao/OpenMP.git,2,-4518015,4d2d61d3b23491751a83d1b23690023a592f698e,,RS,autofail.sh,,,Autobuild,Fail,
5925,pulp-platform/hero-openmp-examples,C,git,https://github.com/pulp-platform/hero-openmp-examples.git,2,-2148015,b7b6c982007924701782aaeba751ae7332893333,,RS,autofail.sh,,,Autobuild,Fail,
1714,sahirnoorali/15-puzzle-openmp,C++,git,https://github.com/sahirnoorali/15-puzzle-openmp.git,2,4592383,017607514e9f4cac8d5b55208909ed44b9e32674,,RS,autofail.sh,,,Autobuild,Fail,
6685,puzzlef/pagerank-openmp,C++,git,https://github.com/puzzlef/pagerank-openmp.git,2,20.05.7463,4c67ec81478704dbda5445531385f1a426b18687,,RS,autofail.sh,,,Autobuild,Fail,
2852,KawhiX/BP-Network-ParallelComputing,C++,git,https://github.com/KawhiX/BP-Network-ParallelComputing.git,2,8442383,8c494e6caa6e01ef05a8fdd49e943b9691fe3649,,RS,autofail.sh,,,Autobuild,Fail,
1785,roguexray007/LU-factorisation,C++,git,https://github.com/roguexray007/LU-factorisation.git,2,4292383,e599386328acf1a638ac6ccdf4034d1a44a835cc,,RS,autofail.sh,,,Autobuild,Fail,
6994,esalini22/gene-hll,C++,git,https://github.com/esalini22/gene-hll.git,2,07.04.4999,0aa153e79364ba33f1863eb106c5890e953e7581,,RS,default_make.sh,,FALSCH,Autobuild,Success,
2156,poodarchu/parallel-computing,C++,git,https://github.com/poodarchu/parallel-computing.git,2,22.08.7765,80ef6b7fe9c484abb9a9d96d59f1ee3a2d59251b,,RS,autofail.sh,,,Autobuild,Fail,
1672,aalty/MPI-OpenMP-Mandlebrot-Set,C,git,https://github.com/aalty/MPI-OpenMP-Mandlebrot-Set.git,2,4832383,0f9cb605f0aa0cda1a9e43b41ab5e60f58aab597,,RS,default_make.sh,,FALSCH,Autobuild,Success,
3392,BenChapman31/Coding-Tutorials,C++,git,https://github.com/BenChapman31/Coding-Tutorials.git,2,-7448015,d704490629d9f3670150a3145193f88c17cd43f6,,RS,autofail.sh,,,Autobuild,Fail,
6712,the-guti/Fractal-Generator,C++,git,https://github.com/the-guti/Fractal-Generator.git,2,04.08.7189,bd78282c83cbb11e9196ae3a37f43a8799002f0f,,RS,autofail.sh,,,Autobuild,Fail,
3613,ZhixinLai/Parallel-Computing,C,git,https://github.com/ZhixinLai/Parallel-Computing.git,2,-8118015,7a7757d9d8a429c5d934ec7ad1fb0a4c75154ba9,,RS,autofail.sh,,,Autobuild,Fail,
1958,chen3262/CosSq,C++,git,https://github.com/chen3262/CosSq.git,2,3392383,36afd9c1eb21a550688da3d41c7fbf257880ad2d,,RS,autofail.sh,,,Autobuild,Fail,
3560,selenoruc/Matrix-Multiplication,C++,git,https://github.com/selenoruc/Matrix-Multiplication.git,2,-8018015,1ecb98cf12fe93683adde0cea453300fa705bb85,,RS,autofail.sh,,,Autobuild,Fail,
1907,theoVag/Parallel-and-Distributed-Systems---Game-Of-Life-,C,git,https://github.com/theoVag/Parallel-and-Distributed-Systems---Game-Of-Life-.git,2,3762383,c32238fa6db2fd3e8a66240deb9b28f9b2c7bafa,,RS,autofail.sh,,,Autobuild,Fail,
3519,brembo97/Strassen-Algorithm-OpenMP,C++,git,https://github.com/brembo97/Strassen-Algorithm-OpenMP.git,2,-7918015,e4f63dc00eccf2741cb003f7e0c019d8285bf7a0,,RS,default_make.sh,,FALSCH,Autobuild,Success,
1864,jichenglee/INS_LevelSet,C,git,https://github.com/jichenglee/INS_LevelSet.git,2,3932383,b40fab8de67247211e2fe31ed7bd5bc55f758155,,RS,autofail.sh,,,Autobuild,Fail,
1841,sean-chester/papi-wrapper,C++,git,https://github.com/sean-chester/papi-wrapper.git,2,4032383,14f972481cd73e2e6d03dcb64a95fb33d5920b1f,,RS,autofail.sh,,,Autobuild,Fail,
6897,edo-pasto/HPC_Project,C,git,https://github.com/edo-pasto/HPC_Project.git,2,02.07.5738,964980aa323408d83c30171a3e4c6d1c5094f492,,RS,autofail.sh,,,Autobuild,Fail,
2350,ibamba/Secular_Equation_Solvers_In_OpenMP,C,git,https://github.com/ibamba/Secular_Equation_Solvers_In_OpenMP.git,2,10302383,17903d9fcc3841804c90662ffbb810158c937f4e,,RS,default_make.sh,,FALSCH,Autobuild,Success,
5319,jimmy3769tw/K-meansClusteringAlgorithm_OpenCLandOpenMP,C++,git,https://github.com/jimmy3769tw/K-meansClusteringAlgorithm_OpenCLandOpenMP.git,2,-188015,b6b821a6ed20e1c3dac237c87934100ded4b6d56,,RS,autofail.sh,,,Autobuild,Fail,
5457,SotirisSotiriou/high-performance-computing,C,git,https://github.com/SotirisSotiriou/high-performance-computing.git,2,-658015,8cdc3cd2281ec92799a13ef39a42f757e3741fed,,RS,autofail.sh,,,Autobuild,Fail,
5866,wzrd13/ParKahn,C,git,https://github.com/wzrd13/ParKahn.git,2,-1978015,4b46dd088802e0e4e9068cd7ceda3f7e14b682b3,,RS,autofail.sh,,,Autobuild,Fail,
3991,rvillegasm/NuMath,C++,git,https://github.com/rvillegasm/NuMath.git,2,-9638015,3903d070b168cf184cc14a6fb2b8368f82448634,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
5251,YannChemin/distRS,C,git,https://github.com/YannChemin/distRS.git,2,22.03.2179,e853c0bf940abc662a2f8d889cd9fec26d36cd92,,RS,autofail.sh,,,Autobuild,Fail,
5222,WuedK/Parallel-Sorting,C++,git,https://github.com/WuedK/Parallel-Sorting.git,2,09.10.2507,bbbdebb18b0834734ed9bc2f25394afe01f0e200,,RS,autofail.sh,,,Autobuild,Fail,
5196,mark1500/OpenMPM,C++,git,https://github.com/mark1500/OpenMPM.git,2,-6578015,aa2dc2475aabf7757fb7bdfdb76c5ae9c34fc29b,,RS,autofail.sh,,,Autobuild,Fail,
1435,rsnemmen/OpenMP-examples,C,git,https://github.com/rsnemmen/OpenMP-examples.git,2,5832383,bebe526dbb261c35d4c012373bb734b5728b2f50,,RS,autofail.sh,,,Autobuild,Fail,
2206,joshgraves3/Parallel-KNN,C++,git,https://github.com/joshgraves3/Parallel-KNN.git,2,04.12.7135,404a40508d59f5a371c27ca46294fcad870c1813,,RS,autofail.sh,,,Autobuild,Fail,
3365,nithintsk/adaptive-mesh-refinement,C,git,https://github.com/nithintsk/adaptive-mesh-refinement.git,2,-7348015,c866263206f07829cd127d0516283c354536a368,,RS,autofail.sh,,,Autobuild,Fail,
7096,zixianweei/cuda-nlmeans,C++,git,https://github.com/zixianweei/cuda-nlmeans.git,2,26.06.3931,5062b4bbf4c29c41714169c91c6c2c270b7f762e,,RS,autofail.sh,,,Autobuild,Fail,
1528,mr3coi/Photomosaic_acceleration,C,git,https://github.com/mr3coi/Photomosaic_acceleration.git,2,5492383,bad61735a8de26a6d6ef057f5753ed6bf16ac760,,RS,autofail.sh,,,Autobuild,Fail,
7134,ParsaD23/kmeans_parallel_OpenMP,C,git,https://github.com/ParsaD23/kmeans_parallel_OpenMP.git,2,14.01.3466,f4ad7f876af5e56df01c768a6a19ab0338066cfa,,RS,autofail.sh,,,Autobuild,Fail,
7145,aspil/Game-of-Life-Parallel,C,git,https://github.com/aspil/Game-of-Life-Parallel.git,2,29.08.3438,8c28ae437a9e418f9e5587b735ad2707603bde46,,RS,autofail.sh,,,Autobuild,Fail,
2309,crosstreet74/spmv-omp-phi,C,git,https://github.com/crosstreet74/spmv-omp-phi.git,2,10502383,aac9dc254721cc17eab47bdfa2780baf6093a3fb,,RS,default_make.sh,,FALSCH,Autobuild,Success,
6551,rachedchaaben/SpGeMM-Ginkgo-Benchmark,C++,git,https://github.com/rachedchaaben/SpGeMM-Ginkgo-Benchmark.git,2,10.06.8695,0703781b68ba73c45033c0e0c44945068d9afbb6,,RS,autofail.sh,,,Autobuild,Fail,
8064,chenxuhao/SpeedCodeBench,C,git,https://github.com/chenxuhao/SpeedCodeBench.git,2,4051985,7099b3cc8b6707266922e15564ee3a4f5d125cb1,,RS,default_make.sh,,FALSCH,Autobuild,Success,
7792,gioGarbe/parallel_vegas,C,git,https://github.com/gioGarbe/parallel_vegas.git,2,4831985,8b73eb122027278f35dedbb96deff085238cecf4,,RS,autofail.sh,,,Autobuild,Fail,
618,kishore-narendran/EECS221-HighPerformanceComputing,C++,git,https://github.com/kishore-narendran/EECS221-HighPerformanceComputing.git,2,-1227617,9495236e0885022bac84483117beac25c9f7fbd0,,RS,autofail.sh,,,Autobuild,Fail,
135,wilmerhenao/Poisson-OpenMP,C,git,https://github.com/wilmerhenao/Poisson-OpenMP.git,2,7792781,65d1f02f58b9763c4287c262770f06222e8d7b86,,RS,autofail.sh,,,Autobuild,Fail,
7997,babreu-ncsa/IntroToOpenMP,C++,git,https://github.com/babreu-ncsa/IntroToOpenMP.git,2,4281985,5b0acc35431487cda5eee5be8207ab5b1eecc0fb,,RS,autofail.sh,,,Autobuild,Fail,
