,Code,Language,Type,URL,Stars,PushDate,usedHash,buildScript,expert
7032.0,vtsynergy/MetaMorph,C,git,https://github.com/vtsynergy/MetaMorph.git,3.0,04.05.4643,,,
1792.0,batux/parallel_dataset_processing,C++,git,https://github.com/batux/parallel_dataset_processing.git,3.0,4262383,,,
1816.0,Kaizhang48/Class_Matrix_improved_by_openMP,C++,git,https://github.com/Kaizhang48/Class_Matrix_improved_by_openMP.git,3.0,4162383,,,
3707.0,vlkale/lw-sched,C,git,https://github.com/vlkale/lw-sched.git,3.0,-8378015,,,
5470.0,CardLin/HHSA_CPU_OpenMP,C++,git,https://github.com/CardLin/HHSA_CPU_OpenMP.git,3.0,-708015,,,
3775.0,davide97l/PageRank-Parallel,C++,git,https://github.com/davide97l/PageRank-Parallel.git,3.0,-8718015,,,
79.0,jabl/ls_affinity,C,git,https://github.com/jabl/ls_affinity.git,3.0,9762781,,,
7364.0,Foundations-of-HPC/Advanced-High-Performance-Computing-2023,C,git,https://github.com/Foundations-of-HPC/Advanced-High-Performance-Computing-2023.git,3.0,5911985,,,
1156.0,chamalis/knightsTour_OMP,C,git,https://github.com/chamalis/knightsTour_OMP.git,3.0,-8537617,,,
8178.0,MarcVivas/Verlet-2D-particle-physics-engine,C++,git,https://github.com/MarcVivas/Verlet-2D-particle-physics-engine.git,3.0,3511985,,,
23.0,varunsharma0286/LaplaceEquation,,git,https://github.com/varunsharma0286/LaplaceEquation.git,3.0,-10197617,,,
951.0,pengjuntc/knapsack-openmp,C,git,https://github.com/pengjuntc/knapsack-openmp.git,3.0,-5037617,,,
1031.0,tanner-wauchope/Parallelized-Matrix-Multiplier,C,git,https://github.com/tanner-wauchope/Parallelized-Matrix-Multiplier.git,3.0,-5947617,,,
1282.0,hermit-os/libomp_oss,C,git,https://github.com/hermit-os/libomp_oss.git,3.0,6432383,,,
5421.0,kekkokalko/Minimum-element-for-each-column-in-a-matrix-OPENMP,C,git,https://github.com/kekkokalko/Minimum-element-for-each-column-in-a-matrix-OPENMP.git,3.0,-558015,,,
3835.0,MetalheadKen/RayTracingInOneWeekend,C,git,https://github.com/MetalheadKen/RayTracingInOneWeekend.git,3.0,-8968015,,,
7182.0,dario-coscia/ParallelConv,C++,git,https://github.com/dario-coscia/ParallelConv.git,3.0,19.03.2973,,,
181.0,dgquintas/libmpplas,C++,git,https://github.com/dgquintas/libmpplas.git,3.0,4932781,,,
3962.0,gabrielemirando/image-segmentation,C,git,https://github.com/gabrielemirando/image-segmentation.git,3.0,-9498015,,,
8116.0,ferder1ke/LIME_Neon_Openmp,C++,git,https://github.com/ferder1ke/LIME_Neon_Openmp.git,3.0,3811985,,,
1321.0,bkazi/lattice-boltzmann,C,git,https://github.com/bkazi/lattice-boltzmann.git,3.0,6202383,,,
6268.0,abagali1/mandelbrot,C,git,https://github.com/abagali1/mandelbrot.git,3.0,3191985,,,
5719.0,Sitaras/Parallel-Systems-Project,C,git,https://github.com/Sitaras/Parallel-Systems-Project.git,3.0,-1398015,,,
6696.0,ECP-ExaGraph/neve,C++,git,https://github.com/ECP-ExaGraph/neve.git,3.0,12.11.7353,,,
6514.0,ambipomyan/CNN_OpenMP,C++,git,https://github.com/ambipomyan/CNN_OpenMP.git,3.0,25.03.8969,,,
6212.0,GiuseppeFiorillo/Calcolo-parallelo-OpenMP-,C,git,https://github.com/GiuseppeFiorillo/Calcolo-parallelo-OpenMP-.git,3.0,3391985,,,
3239.0,kaserashi/Parallelization-of-Smith-Waterman-Algorithm,C,git,https://github.com/kaserashi/Parallelization-of-Smith-Waterman-Algorithm.git,3.0,-6748015,,,
2172.0,ofloveandhate/adv_sci_comp_spring2017,C++,git,https://github.com/ofloveandhate/adv_sci_comp_spring2017.git,3.0,29.09.7628,,,
2554.0,garciparedes/cc-examples,C,git,https://github.com/garciparedes/cc-examples.git,3.0,9532383,,,
2308.0,kc9qey/mpi_openmp,C,git,https://github.com/kc9qey/mpi_openmp.git,3.0,10502383,,,
5971.0,tinsir888/parallel-programming,C++,git,https://github.com/tinsir888/parallel-programming.git,3.0,-2308015,,,
3128.0,coderboyisongithub/OpenMP-MP-search,C++,git,https://github.com/coderboyisongithub/OpenMP-MP-search.git,3.0,7312383,,,
3178.0,ssrg-vt/popcorn-openmp,C,git,https://github.com/ssrg-vt/popcorn-openmp.git,3.0,7132383,,,
2896.0,priyanka2802/ParallelLUFactorization,C++,git,https://github.com/priyanka2802/ParallelLUFactorization.git,3.0,8272383,,,
6578.0,Mark1626/road-to-plus-plus,C++,git,https://github.com/Mark1626/road-to-plus-plus.git,3.0,07.07.8339,,,
6759.0,077Jungle/CS149-asst4,C++,git,https://github.com/077Jungle/CS149-asst4.git,3.0,12.07.6751,,,
2058.0,leonardoarcari/sharp,C++,git,https://github.com/leonardoarcari/sharp.git,3.0,12.09.8997,,,
2229.0,kishkaru/OpenMP_Demos,C,git,https://github.com/kishkaru/OpenMP_Demos.git,3.0,-10418015,,,
6189.0,pavlidic/Binary-SpGEMM,C,git,https://github.com/pavlidic/Binary-SpGEMM.git,3.0,-2948015,,,
2906.0,rshrc/parallel-processing,C,git,https://github.com/rshrc/parallel-processing.git,3.0,8252383,,,
4380.0,SaurabhMohata/PGraph,C++,git,https://github.com/SaurabhMohata/PGraph.git,2.0,-3908015,,,
5604.0,jar-evans/Krylov_subspace_methods,C++,git,https://github.com/jar-evans/Krylov_subspace_methods.git,2.0,-1068015,,,
7278.0,dssgabriel/TOP-24,C,git,https://github.com/dssgabriel/TOP-24.git,2.0,6091985,,,
5104.0,Srutiverma123/openmp-codes,C,git,https://github.com/Srutiverma123/openmp-codes.git,2.0,-6338015,,,
6405.0,Kwasniok/cpp-raytracing,C++,git,https://github.com/Kwasniok/cpp-raytracing.git,2.0,11.03.9544,,,
5090.0,jjstoo/seam-carver,C++,git,https://github.com/jjstoo/seam-carver.git,2.0,-6278015,,,
1288.0,joshuawallace/hw4_scientific_computing,C,git,https://github.com/joshuawallace/hw4_scientific_computing.git,2.0,6412383,,,
4327.0,Aybss/MP-ACHE,C,git,https://github.com/Aybss/MP-ACHE.git,2.0,-3658015,,,
1263.0,JoseCVieira/ParallelSudoku,C,git,https://github.com/JoseCVieira/ParallelSudoku.git,2.0,6542383,,,
1215.0,Shyeok/Distributed-Programming,C,git,https://github.com/Shyeok/Distributed-Programming.git,2.0,6882383,,,
4612.0,Amagnum/Parallel-Floyd-Warshall-algorithm-omp,C++,git,https://github.com/Amagnum/Parallel-Floyd-Warshall-algorithm-omp.git,2.0,-4698015,,,
4640.0,apallath/parallel_algos,C,git,https://github.com/apallath/parallel_algos.git,2.0,-4778015,,,
1063.0,rlyerly/NUMA-ExtWorkload-OMP-Scheduler,C,git,https://github.com/rlyerly/NUMA-ExtWorkload-OMP-Scheduler.git,2.0,-6457617,,,
4582.0,NavSanya/Parallel_DFS_BFS_OpenMp,C++,git,https://github.com/NavSanya/Parallel_DFS_BFS_OpenMp.git,2.0,-4608015,,,
4747.0,openwall/john-core,C,git,https://github.com/openwall/john-core.git,2.0,-5178015,,,
7501.0,JimCownie/CpuFun,C++,git,https://github.com/JimCownie/CpuFun.git,2.0,5621985,,,
991.0,saifthe1/openfoam-openmp,C,git,https://github.com/saifthe1/openfoam-openmp.git,2.0,-5537617,,,
4394.0,fastsolve/paracoder,C,git,https://github.com/fastsolve/paracoder.git,2.0,-3968015,,,
2621.0,gnuille/miniomp,C,git,https://github.com/gnuille/miniomp.git,2.0,9362383,,,
6302.0,stranck/RealTimeLLF,C++,git,https://github.com/stranck/RealTimeLLF.git,2.0,3081985,,,
3154.0,EPCCed/MPI_OpenMP_threads,C,git,https://github.com/EPCCed/MPI_OpenMP_threads.git,2.0,7232383,,,
4575.0,connortribbett/CPP-AVX2-OpenMP-3x3-Image-Filtering-Algo,C++,git,https://github.com/connortribbett/CPP-AVX2-OpenMP-3x3-Image-Filtering-Algo.git,2.0,-4588015,,,
6040.0,giambagiamba/progressbar,C,git,https://github.com/giambagiamba/progressbar.git,2.0,-2478015,,,
1136.0,lakhanjhawar/Parallel_Programming-Multithreading-Openmp-MPI-,C,git,https://github.com/lakhanjhawar/Parallel_Programming-Multithreading-Openmp-MPI-.git,2.0,-8087617,,,
4843.0,ilias1111/parallel-monte-carlo-pi,C,git,https://github.com/ilias1111/parallel-monte-carlo-pi.git,2.0,-5568015,,,
3155.0,mishal23/parallel-programming-openmp,C,git,https://github.com/mishal23/parallel-programming-openmp.git,2.0,7222383,,,
6966.0,cterboven/OpenMP-tutorial-IT4I-2022,C,git,https://github.com/cterboven/OpenMP-tutorial-IT4I-2022.git,2.0,19.04.5218,,,
3680.0,SgtSwagrid/supercomputing,C,git,https://github.com/SgtSwagrid/supercomputing.git,2.0,-8308015,,,
6939.0,hliadis/High-Performance-Computing,C,git,https://github.com/hliadis/High-Performance-Computing.git,2.0,14.12.5409,,,
3428.0,zwhe99/String-Group-By-Parallel-Algorithm,C,git,https://github.com/zwhe99/String-Group-By-Parallel-Algorithm.git,2.0,-7608015,,,
5479.0,sanaa-khan/distributed-password-cracker,C++,git,https://github.com/sanaa-khan/distributed-password-cracker.git,2.0,-728015,,,
1681.0,franneck94/CUDA-AES,C++,git,https://github.com/franneck94/CUDA-AES.git,2.0,4762383,,,
1667.0,Esthaor/Graph-critical-path,C++,git,https://github.com/Esthaor/Graph-critical-path.git,2.0,4862383,,,
