,Code,Language,Type,URL,Stars,PushDate,usedHash,buildScript,expert
5557.0,BugelNiels/parallel-cpu-catmull-clark-subdivision,C++,git,https://github.com/BugelNiels/parallel-cpu-catmull-clark-subdivision.git,3.0,-918015,,,
1809.0,BernhardLindner/Image-Generator,C,git,https://github.com/BernhardLindner/Image-Generator.git,3.0,4182383,,,
6959.0,antoniopelusi/lu-solver,C,git,https://github.com/antoniopelusi/lu-solver.git,3.0,20.01.5273,,,
719.0,rdb987/2DConvolution,C++,git,https://github.com/rdb987/2DConvolution.git,3.0,-2167617,,,
1665.0,mghojal/Edge-detection-using-laplacian-operator,C,git,https://github.com/mghojal/Edge-detection-using-laplacian-operator.git,3.0,4882383,,,
8085.0,DragosTana/kmeans,C++,git,https://github.com/DragosTana/kmeans.git,3.0,3931985,,,
885.0,Wingszero/Monte_Carlo_RayTracer,C++,git,https://github.com/Wingszero/Monte_Carlo_RayTracer.git,3.0,-3897617,,,
4427.0,cterboven/OpenMP-tutorial-EUROfusion,C,git,https://github.com/cterboven/OpenMP-tutorial-EUROfusion.git,3.0,-4108015,,,
914.0,bundz/agglomerative-clustering,C++,git,https://github.com/bundz/agglomerative-clustering.git,3.0,-4487617,,,
7560.0,liyihai-official/MAP55672-CVQR-MPI,C,git,https://github.com/liyihai-official/MAP55672-CVQR-MPI.git,3.0,5431985,,,
4613.0,IacopomC/openMp-CUDA-Image-Processing,C++,git,https://github.com/IacopomC/openMp-CUDA-Image-Processing.git,3.0,-4698015,,,
1054.0,eeshanagarwal/DepthMap,C,git,https://github.com/eeshanagarwal/DepthMap.git,3.0,-6307617,,,
4706.0,jishnusaurav/Parallel-and-Distributed-Computing-programs,C,git,https://github.com/jishnusaurav/Parallel-and-Distributed-Computing-programs.git,3.0,-5028015,,,
