,Code,Language,Type,URL,Stars,PushDate,usedHash,buildScript,expert,use_cmake,DEFAULT_CMAKE_BUILDABLE
149.0,tfritzon/omptest,C,git,https://github.com/tfritzon/omptest.git,0.0,7152781,ec2025e2d1b131cea1dbb64e0783156988191b95,,,False,False
144.0,andreyskv/dcraw-dcb-openmp,C,git,https://github.com/andreyskv/dcraw-dcb-openmp.git,0.0,7312781,e53a613a42ffc169edf1bf862fbb733930e54caf,,,False,False
134.0,qazwse/RedBlueOpenMP,C,git,https://github.com/qazwse/RedBlueOpenMP.git,0.0,7852781,da59ac911740acf252930ab03440331741bc3a35,,,False,False
130.0,daudich/RBOpenMP,C,git,https://github.com/daudich/RBOpenMP.git,0.0,7962781,1b7750b80a563e4c4e8b925a0dcdf14f5e544c01,,,False,False
86.0,fangzheng354/chi2-openmp-matlab,C++,git,https://github.com/fangzheng354/chi2-openmp-matlab.git,0.0,9602781,477e3f1af9253bd068485636ea91771fe5a35d67,,,False,False
34.0,adrikei/FinalParalela,C,git,https://github.com/adrikei/FinalParalela.git,0.0,-10367617,4a827d02a1eb9e78cd71d5c9294b563ebf373dd6,,,False,False
29.0,ykhli/OpenMPI-Floyed,C,git,https://github.com/ykhli/OpenMPI-Floyed.git,0.0,-10317617,f34faff4b547a1901c2b7118eb7c78fc4b35a970,,,False,False
20.0,fjiang6o2/2D_convolution_optimization,C,git,https://github.com/fjiang6o2/2D_convolution_optimization.git,0.0,-10177617,753e8693de6cd01145c0a0bf6f92182c25a4e46e,,,False,False
12.0,kei91/openmp,C++,git,https://github.com/kei91/openmp.git,0.0,-9877617,65241052603ae3eec38f9b2c1863ac571e10e355,,,False,False
8.0,jbreitbart/OpenMP-GASPI-MicroBenchmark-Suite,C,git,https://github.com/jbreitbart/OpenMP-GASPI-MicroBenchmark-Suite.git,0.0,-9777617,5bbe9319e73f878fa3b5b89fd5c37b4f46d40e78,,,False,False
3.0,infoshoc/Barnes-Hut,C++,git,https://github.com/infoshoc/Barnes-Hut.git,0.0,-9597617,fcb19bd34c372b052fd25cc4cb3ccb012b3be4b8,,,False,False
83.0,astahfrom/primekincpp,C++,git,https://github.com/astahfrom/primekincpp.git,0.0,9672781,1bffcb2ea04df728682c131a41061e975dc92993,,,False,False
77.0,tylerhjones/openMP_example,C++,git,https://github.com/tylerhjones/openMP_example.git,0.0,9792781,61405cf5bcacb7e2a0b56513813addff4c015a4a,,,False,False
64.0,skyrain/openmp,C,git,https://github.com/skyrain/openmp.git,0.0,10412781,113039da6c6bfd398ac6252d9d9c7b843cc2e535,,,False,False
60.0,RyanLiuNtust/CppLeaning,C++,git,https://github.com/RyanLiuNtust/CppLeaning.git,0.0,10502781,13edc2a740353ce3420c3ec12975d1023495a62b,,,False,False
53.0,lukaszpaczynski/PROBLEMY,C,git,https://github.com/lukaszpaczynski/PROBLEMY.git,0.0,10582781,3dcd6d2187c6301a0e907b161bccf7f2dce168e7,,,False,False
47.0,liquid-phynix/dendrite-pfc,C++,git,https://github.com/liquid-phynix/dendrite-pfc.git,0.0,-10647617,7cec39b8e0bed1af02308f3beba74c3990d423f8,,,False,False
42.0,mariowise/open-mplanet,C,git,https://github.com/mariowise/open-mplanet.git,0.0,-10507617,ed84dd0aae729d412f834bfc3391f60d3de9d279,,,False,False
281.0,adamrotal/OpenMP,C,git,https://github.com/adamrotal/OpenMP.git,0.0,04.03.6287,80018d4077a8aa2a7f070babba40ffd6e85e395a,,,False,False
290.0,juanclopezr/openmp_first,C,git,https://github.com/juanclopezr/openmp_first.git,0.0,13.01.6205,6efdf6a4ff6a6321a8d787e99330253f4985b575,,,False,False
286.0,apivovarov/openmp-examples,C,git,https://github.com/apivovarov/openmp-examples.git,0.0,04.03.6287,05c0cc6ef90bf780ac9af35faf735a8e3bd8c740,,,False,False
280.0,adamrotal/OpenMPI-1,C,git,https://github.com/adamrotal/OpenMPI-1.git,0.0,04.03.6287,6e1c0c21f987c363a72c571e7903044d6757a418,,,False,False
277.0,rutgers572/recitation1,C,git,https://github.com/rutgers572/recitation1.git,0.0,21.07.6314,744c1d8140007cc01729f14e88aea24d18a21e49,,,False,False
273.0,JoaoCosta94/Ecosystem_Sim_OpenMP,C,git,https://github.com/JoaoCosta94/Ecosystem_Sim_OpenMP.git,0.0,23.04.6369,91befaa3e343726cd9bac4f3213a9492a3499fc5,,,False,False
262.0,kawtar921/nbody,C,git,https://github.com/kawtar921/nbody.git,0.0,12.06.6451,13e027a803dd221b2d9026b9b761053937c52ccf,,,False,False
298.0,pouyarz/Parallel--Estimate-Integral-using-the-Trapezoidal-Rule-OpenMP,C,git,https://github.com/pouyarz/Parallel--Estimate-Integral-using-the-Trapezoidal-Rule-OpenMP.git,0.0,11.04.6150,d946ecc3e19e0d4b45c8b4ccfaf7e8a5d0b20d84,,,False,False
320.0,daodaodaorenjiandao/openMP,C++,git,https://github.com/daodaodaorenjiandao/openMP.git,0.0,23.09.5821,f73ac36f4fc82e93c2f0ccf6013008c7bd26b856,,,False,False
315.0,shrmoud/jarvis,C,git,https://github.com/shrmoud/jarvis.git,0.0,08.02.5849,a1c394d4d23281bebd0dc04cbf3ac3facadcec64,,,False,False
311.0,kang235/OpenMP,C,git,https://github.com/kang235/OpenMP.git,0.0,13.11.5903,a7e0cfed9ed4cde59b83566439b050c007b62434,,,False,False
306.0,sidaphale/Mandelbrot_Set_OpenMP_MPI,C++,git,https://github.com/sidaphale/Mandelbrot_Set_OpenMP_MPI.git,0.0,04.10.6040,4cbb4f454e4436bcb25314ab12175895d103b0fe,,,False,False
302.0,auranykh/Game-of-Life-OpenMP,C++,git,https://github.com/auranykh/Game-of-Life-OpenMP.git,0.0,24.11.6122,53ba9c0cc2f1f07685af6644397cd18569ee6373,,,False,False
261.0,sudipta1411/bitsor,C,git,https://github.com/sudipta1411/bitsor.git,0.0,28.10.6478,8d3bd2e8ac5a379b7753f8a8851e8d0fda68918c,,,False,False
223.0,LiyaSharipova/OpenMP-Tasks,C++,git,https://github.com/LiyaSharipova/OpenMP-Tasks.git,0.0,05.07.6889,6a07723e41f7333e2d4d926c757f86160e439119,,,True,True
218.0,BilalKhanXZT/15-Puzzle-Using-OpenMP_HPC,C,git,https://github.com/BilalKhanXZT/15-Puzzle-Using-OpenMP_HPC.git,0.0,25.08.6971,786a1853ae7b228b177b6a33ee2877e41f6142ae,,,False,False
214.0,vorixo/OMP-ImageFiltering-EasyBMP,C++,git,https://github.com/vorixo/OMP-ImageFiltering-EasyBMP.git,0.0,29.05.7026,edd82b74cc4143205bb53a4e3dc09104492ec162,,,False,False
210.0,iNeil77/OpenMP-Intel,C,git,https://github.com/iNeil77/OpenMP-Intel.git,0.0,01.03.7081,f592d71d376375e4a805d896842051542dab420f,,,False,False
182.0,hpc/cce-mpi-openmpi-1.4.4,C,git,https://github.com/hpc/cce-mpi-openmpi-1.4.4.git,0.0,4682781,16d190ed6373262d692cdd6557b518c6ffbd291b,,,True,False
167.0,sphurti/Laserchess,C++,git,https://github.com/sphurti/Laserchess.git,0.0,6432781,53cd78eba0c12badd4d91d630aa8bf24e4587059,,,False,False
228.0,nidhi1994/Parallel-computing-openmp,C,git,https://github.com/nidhi1994/Parallel-computing-openmp.git,0.0,02.10.6834,366590186bd84b3cf77e63ef8d345f63691ac8ba,,,False,False
254.0,bnwest/OpenMPConsoleApplication,C++,git,https://github.com/bnwest/OpenMPConsoleApplication.git,0.0,01.08.6533,91e13796b59730021254357ee643e0423deae543,,,False,False
249.0,simonrey/420-OpenMP,C,git,https://github.com/simonrey/420-OpenMP.git,0.0,04.05.6588,c3bfae9366b6b106428dfb767e3f2490c23fbb1a,,,False,False
244.0,danfergo/cpar,C++,git,https://github.com/danfergo/cpar.git,0.0,21.09.6615,213b82de0a2da72a202f0b9881ba2f712b8dd172,,,False,False
240.0,pyright/OpenMP_1,C++,git,https://github.com/pyright/OpenMP_1.git,0.0,28.03.6725,230927d3246507792128406a68cf8914c8cf8d10,,,False,False
236.0,churia/HPC-OpenMP,C,git,https://github.com/churia/HPC-OpenMP.git,0.0,13.08.6752,864c7e0d1d6d21793d54b16b35f7df6dde00d42d,,,False,False
232.0,manuel-fidalgo/Parallel-computing-OpenMP,C,git,https://github.com/manuel-fidalgo/Parallel-computing-OpenMP.git,0.0,13.08.6752,83caf919ee3743e77001f480a5b6ccb78e4df595,,,False,False
1240.0,zhang19960128/openmpforpvar,C++,git,https://github.com/zhang19960128/openmpforpvar.git,0.0,6672383,dc838c690aad203c7dd9d09df816c5a8f511aeb4,,,False,False
1044.0,CorvoOrc/Jacobi,C++,git,https://github.com/CorvoOrc/Jacobi.git,0.0,-6187617,3d770270b0fd150c33dbedc0a6ea87c3cee60790,,,False,False
1038.0,qingl97/password_craker,C,git,https://github.com/qingl97/password_craker.git,0.0,-6117617,029e01a7fe60070cb672e6af7d2f42098a2d6301,,,False,False
1033.0,mvladm14/Dining-Philosophers-Problem,C++,git,https://github.com/mvladm14/Dining-Philosophers-Problem.git,0.0,-6007617,cdab31e5f7c6d23da751fe578ac4fa094e93f591,,,False,False
1027.0,dwhu/k-Means_clustering,C,git,https://github.com/dwhu/k-Means_clustering.git,0.0,-5917617,2c9aea838ec32a3c0ceb7d324d1ce6d9f497c337,,,False,False
1021.0,kalaranjaniv/Multi-threading-using-OpenMP,C,git,https://github.com/kalaranjaniv/Multi-threading-using-OpenMP.git,0.0,-5857617,2ba1ae25e2701d09a139afa08f1c199f9a3b355d,,,False,False
1017.0,akulshre/openmpreduce,C++,git,https://github.com/akulshre/openmpreduce.git,0.0,-5817617,ebd04928e929eedcbe9ea48c848a01456ef9e3f9,,,False,False
1049.0,tkw1536/PP_MPI_OPEN_MP,C,git,https://github.com/tkw1536/PP_MPI_OPEN_MP.git,0.0,-6277617,2e32b9f4f5735f239ff9ce9ed0096bc1f3f0d8cd,,,False,False
1086.0,Yuhuishishishi/openmp_task,C++,git,https://github.com/Yuhuishishishi/openmp_task.git,0.0,-6877617,8d7e558347243a90ce69f5da77ac44f988064a47,,,False,False
1081.0,unofficial-opensource-apple/openmpi,C,git,https://github.com/unofficial-opensource-apple/openmpi.git,0.0,-6757617,460059eda4cebbaf440cfd4245f319af6a992c9c,,,False,False
1076.0,vageeshb/OpenMP-Preprocessor,C++,git,https://github.com/vageeshb/OpenMP-Preprocessor.git,0.0,-6647617,f3edb6cba991d2c111ffd7ab850c0344c138f2ba,,,False,False
1068.0,vuvko/nmf_mpi,C,git,https://github.com/vuvko/nmf_mpi.git,0.0,-6577617,24ed2661909a10c2776916d5c449dd0e99467e67,,,False,False
1058.0,parulsingh/Image-Processing-and-Optimization,C,git,https://github.com/parulsingh/Image-Processing-and-Optimization.git,0.0,-6357617,f40e76995b8cfb6fbf8dc80a5078b7f81edafc7c,,,False,False
1052.0,kevwargo/PR-openmp,C++,git,https://github.com/kevwargo/PR-openmp.git,0.0,-6297617,0646fd67ce01b7d5ae552c1ea7127562ae288469,,,False,False
964.0,IndianShifu/Parallel-Algorithm,C++,git,https://github.com/IndianShifu/Parallel-Algorithm.git,0.0,-5247617,a6cc753f2f651e4aa0bf5c97115b2986e4f90576,,,False,False
956.0,edanssandes/MASA-OmpSs,C++,git,https://github.com/edanssandes/MASA-OmpSs.git,0.0,-5107617,269f9d57be7dcaa40f5a93bc5e4f5c32b0e20ad1,,,False,False
948.0,felipesfaria/br.ufrj.dcc.programacaoParalela.trabalho1,C,git,https://github.com/felipesfaria/br.ufrj.dcc.programacaoParalela.trabalho1.git,0.0,-5007617,54cc9dbedc6fedff2b791a275e11b18c15152ff1,,,False,False
942.0,lweiss1/openMP,C++,git,https://github.com/lweiss1/openMP.git,0.0,-4927617,961c6639f9fa163531d0fcfa1481e0fb7a98aa7f,,,False,False
936.0,Stuart4/OpenMPPractice,C,git,https://github.com/Stuart4/OpenMPPractice.git,0.0,-4857617,354a2db70a64cd6d62d67c47ad68f4dae064574e,,,False,False
932.0,geoffryan/openMPTutorialExercises,C,git,https://github.com/geoffryan/openMPTutorialExercises.git,0.0,-4797617,644710469d9ba2d06c2a29cb2498722372f2138c,,,False,False
963.0,lightsaber91/OMP_Example,C,git,https://github.com/lightsaber91/OMP_Example.git,0.0,-5237617,1514776f8b6fb745c74005a77d7248c533e90a7e,,,False,False
1008.0,EvanSkeete/ParallelJulia,C,git,https://github.com/EvanSkeete/ParallelJulia.git,0.0,-5727617,6a5e1cbefc4fb567bd7ad4b34ed8d66710379cf0,,,False,False
1002.0,pj861992/ParallelPrefixSum,C++,git,https://github.com/pj861992/ParallelPrefixSum.git,0.0,-5667617,18600ebcb482d63e76ea9f6f6e518f6ffc360334,,,False,False
995.0,gssrinivasan/offomp,C,git,https://github.com/gssrinivasan/offomp.git,0.0,-5587617,87ee1b02184d93567a2280863326034c2190dedd,,,False,False
988.0,adk9/openmpmpibench-C,C,git,https://github.com/adk9/openmpmpibench-C.git,0.0,-5527617,a87642d1dd48be24c74ae08c0f326ed57ffc26b5,,,False,False
976.0,lastis/OpenmpiTests,C++,git,https://github.com/lastis/OpenmpiTests.git,0.0,-5377617,08ae2529368f0d90cfa4d63ab90c6618b99abdfe,,,False,False
970.0,pushpinder107/parallel-programming-lab,C,git,https://github.com/pushpinder107/parallel-programming-lab.git,0.0,-5327617,a81b49227eae018da41a29a0a4b737a00411f35d,,,False,False
1094.0,Yuhuishishishi/openmp_findmax,C++,git,https://github.com/Yuhuishishishi/openmp_findmax.git,0.0,-6967617,00121ad5ad265f6c9721e7f1f5b3600b90001e43,,,False,False
1200.0,arjunpatel422/OpenMPLab,C,git,https://github.com/arjunpatel422/OpenMPLab.git,0.0,-9237617,1359d6522e4cd04cc2a9bc2363718dfd3d71eb5c,,,False,False
1196.0,jablub/chpc_omp,C++,git,https://github.com/jablub/chpc_omp.git,0.0,-9197617,914526d3b237c9a9ab29bb34802b4ba27f32044e,,,False,False
1192.0,chrisatkin/affinity-scheduler,,git,https://github.com/chrisatkin/affinity-scheduler.git,0.0,-9137617,70d0b5afaeab8072308f9f4cb7646b318b2be612,,,False,False
1188.0,sroma/queen-bt,C++,git,https://github.com/sroma/queen-bt.git,0.0,-9047617,356132bb1fe9df0d3a2c9a64d09ad0f44e455080,,,False,False
1178.0,rickyzhang82/OpenMP,C,git,https://github.com/rickyzhang82/OpenMP.git,0.0,-8887617,d672abd2edf29f71362024c264defe4df20ee26a,,,True,True
1174.0,mohamed/openmp_mpi_examples,,git,https://github.com/mohamed/openmp_mpi_examples.git,0.0,-8827617,d075724bb2ad403d47cd0d9b2f9810b0fcaa61ed,,,False,False
1204.0,yuchaoran2011/particles-OpenMP-simulation,C++,git,https://github.com/yuchaoran2011/particles-OpenMP-simulation.git,0.0,-9397617,cd92e6ddca77684bf223795f029a6e727eb4cea7,,,False,False
1238.0,ingambe/Travail-Encadre-de-Recherche-Master-1,C++,git,https://github.com/ingambe/Travail-Encadre-de-Recherche-Master-1.git,0.0,6682383,9755fa0b45589003191613ae3507d96cbf4899ae,,,False,False
1230.0,hyunseoky9/openmp,C,git,https://github.com/hyunseoky9/openmp.git,0.0,6732383,8ffba8a1ab1fbd7da241305619cc39b3e936d9f8,,,False,False
1225.0,shikhashah2627/Python_Performance,C++,git,https://github.com/shikhashah2627/Python_Performance.git,0.0,6812383,703df5e09572fc6fcf457b22a5ee3a4904ec47e0,,,False,False
1221.0,iokasti/heatTransferSimulation-parallel,C,git,https://github.com/iokasti/heatTransferSimulation-parallel.git,0.0,6842383,15cf5621dd35239557f63daaaba0b90e07203375,,,False,False
1213.0,Daedgomez/CE-4302-TallerOpenMP,C,git,https://github.com/Daedgomez/CE-4302-TallerOpenMP.git,0.0,6892383,c3487966332f83de038d2ba34240f9d398a9b93b,,,False,False
1209.0,xniu7/jhuclass.pp.openmp,C,git,https://github.com/xniu7/jhuclass.pp.openmp.git,0.0,-9497617,d32b3e3c7526d60b08e0696d95ff9893adcacf9d,,,False,False
1166.0,Terminus-IMRC/hello-omp,C,git,https://github.com/Terminus-IMRC/hello-omp.git,0.0,-8717617,81d77e74b6d3e27f178d46acd66b34d900b82428,,,False,False
1122.0,shrinidhisondur/mpi-openmp-reducer-pagerank,C++,git,https://github.com/shrinidhisondur/mpi-openmp-reducer-pagerank.git,0.0,-7597617,ed61986c60b418bb8ca6fff12667def9d20f1752,,,False,False
1117.0,vanhineam/2d-heat,C,git,https://github.com/vanhineam/2d-heat.git,0.0,-7487617,a02979b993550c95370806abdc1021badeacea53,,,False,False
1112.0,vincehouhou/PMG3D,C++,git,https://github.com/vincehouhou/PMG3D.git,0.0,-7427617,c0b19e42300876cec570c728f737412d53ad94cc,,,False,False
1107.0,yonutix/OpenMPHW,C++,git,https://github.com/yonutix/OpenMPHW.git,0.0,-7337617,ecb838b8b40acfb20670fd5e97e972bd5c6d9fa5,,,False,False
1103.0,natviv-zz/svm-dual-cd,C++,git,https://github.com/natviv-zz/svm-dual-cd.git,0.0,-7277617,df7d4e8c0e4ae674e5cf494f833a28d6948e8ef6,,,False,False
1097.0,shanzhou2186/olb-xeon-phi-0.8.0,C++,git,https://github.com/shanzhou2186/olb-xeon-phi-0.8.0.git,0.0,-7057617,11ed3515065e53a9e1c7aece85f43231eb13402d,,,False,False
1134.0,glaucomunsberg/hyperspace,C++,git,https://github.com/glaucomunsberg/hyperspace.git,0.0,-8047617,73a2c74fdcb88c28baefe059774d59fd8924fb19,,,False,False
1161.0,howard1217/bit-image-parallel,C,git,https://github.com/howard1217/bit-image-parallel.git,0.0,-8597617,a9cbab34cbc553c91eda3fa7bef6160402de9908,,,False,False
1157.0,exrook/multipi,C,git,https://github.com/exrook/multipi.git,0.0,-8567617,b08683672e978987b2cb4dcc95e7a0a3e6e07be9,,,True,False
1148.0,julieeen/distributed_matrix_multiplication,C,git,https://github.com/julieeen/distributed_matrix_multiplication.git,0.0,-8377617,15bb7780c7c5cac1f194891fc7a7e4ffc3feab46,,,False,False
1143.0,carlosjgm/High-Performance-Computing,C++,git,https://github.com/carlosjgm/High-Performance-Computing.git,0.0,-8197617,9ecb5fabdaa879704c3068da859e0404a7dd010c,,,False,False
1139.0,SharanBabu/Parallel-Programming,C++,git,https://github.com/SharanBabu/Parallel-Programming.git,0.0,-8127617,fc7eb13d8f339cc83bb3e1d4c7ff7173493d63a5,,,False,False
928.0,tomekl007/openMp,C++,git,https://github.com/tomekl007/openMp.git,0.0,-4767617,220ca5bb84277831dd3eb55ad45830d61edc1e0d,,,False,False
742.0,neariot/openmp,C++,git,https://github.com/neariot/openmp.git,0.0,-2477617,46fc53d3af30abaecacb621f192c5691e3101fee,,,False,False
737.0,Heronalps/matrix_multiplication_acceleration,C++,git,https://github.com/Heronalps/matrix_multiplication_acceleration.git,0.0,-2417617,507ad27a1501b18a0bac4fdd150857adb6fbd382,,,False,False
732.0,theDub/Parallel-and-Distributed-Programming,C,git,https://github.com/theDub/Parallel-and-Distributed-Programming.git,0.0,-2317617,9e0cd47645e32043af918c45cafd3e72befc7164,,,False,False
781.0,ramalhovfc/lcsAlgorithmOpenMp,C,git,https://github.com/ramalhovfc/lcsAlgorithmOpenMp.git,0.0,-2887617,5debbd4e027ed5e9799c703c1e84dedd622baeb8,,,False,False
721.0,calube/Estimating-Pi-Using-OpenMP,C++,git,https://github.com/calube/Estimating-Pi-Using-OpenMP.git,0.0,-2187617,b47a47f0a33b853a057fce10298cc749e7601f64,,,False,False
714.0,tamaradanceva/OpenMP-profiling-optimization-tool,C++,git,https://github.com/tamaradanceva/OpenMP-profiling-optimization-tool.git,0.0,-2137617,ba38985c5cf612fad0b03c93c1f0443539b63ff5,,,False,False
743.0,0xfff/Multithreading,C++,git,https://github.com/0xfff/Multithreading.git,0.0,-2487617,ec3ca836b1a980956676f4374b7c7c12f54724fe,,,False,False
778.0,yashwantkeswani/Parallel-K-means-clustering,C,git,https://github.com/yashwantkeswani/Parallel-K-means-clustering.git,0.0,-2807617,f4a94b8e5b2c74dc33bfc2f34d356eb1fd695e3a,,,False,False
772.0,JY-D/MergeSort_Parallelize_by_OpenMP,C++,git,https://github.com/JY-D/MergeSort_Parallelize_by_OpenMP.git,0.0,-2747617,bff76e9ffa186d0c1c1300e82dbe0fadb11381e1,,,False,False
768.0,tcreech/ppi,C,git,https://github.com/tcreech/ppi.git,0.0,-2737617,c59618a3d4f1c3bd0084992d7e30f3689d59c855,,,False,False
764.0,penguin138/parallel_project,C++,git,https://github.com/penguin138/parallel_project.git,0.0,-2687617,75749e7102b335f7d505e4eb562f939ad36c2502,,,False,False
757.0,YarnSeemannsgarn/University_Innsbruck-Parallel_Systems-Homework_6,C,git,https://github.com/YarnSeemannsgarn/University_Innsbruck-Parallel_Systems-Homework_6.git,0.0,-2657617,eda2d6f0af207989f40b2a32822164e5092d2235,,,False,False
752.0,sangamsahai/The-Parallel-Version-Of-Floyd-Algorithm-With-reduced-time-Complexity-Using-MPI-And-OpenMP-on-Hybrid,C,git,https://github.com/sangamsahai/The-Parallel-Version-Of-Floyd-Algorithm-With-reduced-time-Complexity-Using-MPI-And-OpenMP-on-Hybrid.git,0.0,-2557617,2ab15c3a5790f69b62129ea29f8462dde38241d9,,,False,False
709.0,liuruogu/CS160_openmp,C,git,https://github.com/liuruogu/CS160_openmp.git,0.0,-2077617,da35487aa644e780f5a7683dc701b64588696e8c,,,False,False
670.0,berquist/learning_openmp,C++,git,https://github.com/berquist/learning_openmp.git,0.0,-1607617,bef74d1dcd49dbe9419b4925dde02135156a640a,,,False,False
661.0,Prashanth-Billa/CREW-Sort-OpenMP,C++,git,https://github.com/Prashanth-Billa/CREW-Sort-OpenMP.git,0.0,-1517617,e97692bdd4d5441969b1a43cd54c95503deab9d3,,,False,False
655.0,Ahmed-Masoud-O/MatMultiply-OpenMp-,C,git,https://github.com/Ahmed-Masoud-O/MatMultiply-OpenMp-.git,0.0,-1487617,eb74563385d0bae1e1382613771e7024b629e687,,,False,False
647.0,lromang/openmp,C,git,https://github.com/lromang/openmp.git,0.0,-1397617,38c40c3dd42fd5eb71214961da67563752db4ab8,,,False,False
642.0,zsims92/All-Shortest-Paths-Optimized,C++,git,https://github.com/zsims92/All-Shortest-Paths-Optimized.git,0.0,-1367617,29023b77198b408cea54d303fab33743cd01afc3,,,False,False
638.0,Roglerto/OpenMPI,C++,git,https://github.com/Roglerto/OpenMPI.git,0.0,-1327617,9c9956deb85689a31ce9b566b9f8dee6326db4b4,,,False,False
707.0,winAPI/openmp1,C,git,https://github.com/winAPI/openmp1.git,0.0,-2057617,4bb3027ba1fd323aeba3b2e5504646223cf87587,,,False,False
703.0,Kfoury/Parallel_Particles_Simulation,C++,git,https://github.com/Kfoury/Parallel_Particles_Simulation.git,0.0,-2007617,d19803da3055f6b5c66dc08d5bdf81186a61da9f,,,False,False
698.0,manodeep/sglib-openmp,C,git,https://github.com/manodeep/sglib-openmp.git,0.0,-1927617,542382bc85c6076641f5ddc012de075720569f50,,,False,False
692.0,carlislk/OpenMP-ArraySearch,C,git,https://github.com/carlislk/OpenMP-ArraySearch.git,0.0,-1837617,fd11f2cc14b5f5e3eb9eeac8460838e53bfe285e,,,False,False
688.0,orichalque/congenial-barnacle,C++,git,https://github.com/orichalque/congenial-barnacle.git,0.0,-1787617,cafcaf3f4751d7ccefe75510f3f45d901bdda858,,,False,False
682.0,AlexKasapis/OpenMP,C,git,https://github.com/AlexKasapis/OpenMP.git,0.0,-1777617,0295d4d3371ca625b7638c7a3dd3853ed616d960,,,False,False
678.0,zhzenghui/ompt-intel-openmp,C,git,https://github.com/zhzenghui/ompt-intel-openmp.git,0.0,-1747617,8dc04ca99a96068bacbd45eab868550ac0901e75,,,False,False
875.0,hfinkel/openmp-bgq-old,C,git,https://github.com/hfinkel/openmp-bgq-old.git,0.0,-3757617,8de7a569d39f1afa9482eb261cf81d27d3602bd6,,,True,False
883.0,jonguan/cmpe275-lab1,C++,git,https://github.com/jonguan/cmpe275-lab1.git,0.0,-3857617,a921ee59c35d507577bdbfcf90ca327a70e628f6,,,False,False
879.0,yojolo/Temperature_Simulator,C++,git,https://github.com/yojolo/Temperature_Simulator.git,0.0,-3777617,9e4f3d4d03b6ec3b51993e83ddb07285ab1fbb3e,,,False,False
873.0,rlee32/omp_examples,C++,git,https://github.com/rlee32/omp_examples.git,0.0,-3727617,e6b2472c094b209b0a94d6603c20c80f734a27bd,,,False,False
868.0,varunpandeyengg/Parallel-Programming,C,git,https://github.com/varunpandeyengg/Parallel-Programming.git,0.0,-3607617,84953b0930bc10fbf9e670f91e2f465c9347f737,,,False,False
864.0,nikofil/convolution,C,git,https://github.com/nikofil/convolution.git,0.0,-3527617,0ad3c2d5f03eac0622db7dba909b7075086e1409,,,False,False
860.0,lmjakt/R-SOD,C++,git,https://github.com/lmjakt/R-SOD.git,0.0,-3517617,f756fd6c4641099697b41d6cb932b11b42149651,,,False,False
892.0,dwilbraham/openmp-tutorial,C,git,https://github.com/dwilbraham/openmp-tutorial.git,0.0,-4077617,b1fcf39506efa2504c341fb6bfceb346eccfd113,,,False,False
918.0,district10/tryopenmp,C,git,https://github.com/district10/tryopenmp.git,0.0,-4547617,8e733a5415831691000a4c47085bbede43ce2d21,,,False,False
913.0,yang0228/zombieApocalypse-MPI-OPENMP,C++,git,https://github.com/yang0228/zombieApocalypse-MPI-OPENMP.git,0.0,-4467617,e19f5a44e1d560aa0127a00374438b3b1da034df,,,False,False
908.0,githubhj/Syncronization_Primitives,C,git,https://github.com/githubhj/Syncronization_Primitives.git,0.0,-4417617,a9d9ca0b09693b1f13b477846de9b03014f3d6c6,,,False,False
902.0,GeorgePapageorgakis/Atmospheric-model-MPI,C,git,https://github.com/GeorgePapageorgakis/Atmospheric-model-MPI.git,0.0,-4317617,2afe00c1b3a30bdde04b200951e3f01df3c24830,,,False,False
897.0,vhcandido/hpc-erad-2015,C,git,https://github.com/vhcandido/hpc-erad-2015.git,0.0,-4247617,a37d0f0473a25eb88b8b86d679f19de67c52d713,,,False,False
859.0,earth2001y/bench-overhead-openmp,C++,git,https://github.com/earth2001y/bench-overhead-openmp.git,0.0,-3517617,5a852b0c1ba47b6ac70ee8b77d0be79eae2c01d8,,,False,False
821.0,naigon/MonteCarloPI,C,git,https://github.com/naigon/MonteCarloPI.git,0.0,-3187617,7cdf82ab7ab2c4c79aadc367144899faccfc828a,,,False,False
815.0,maciejjo/openmp-tasks,C,git,https://github.com/maciejjo/openmp-tasks.git,0.0,-3167617,f1d30e560eb259cbead89477d9add695a88d847d,,,False,False
807.0,clement10601/parallel_hw3_openmpi,C,git,https://github.com/clement10601/parallel_hw3_openmpi.git,0.0,-3107617,e169d87c70f68426b540f62e0ce74456ed830a32,,,False,False
802.0,afarasat/ParallelSparseMatrixFactorization_OpenMP,C++,git,https://github.com/afarasat/ParallelSparseMatrixFactorization_OpenMP.git,0.0,-3047617,96310e796686c12233dd38c4c8c45caa73bad11c,,,False,False
798.0,Tomev/Ozuko_OpenMP_3,C++,git,https://github.com/Tomev/Ozuko_OpenMP_3.git,0.0,-3037617,a2e94a5f16eab9ceae13f058094290279c8b04c0,,,False,False
791.0,dfordivam/perf-check,C,git,https://github.com/dfordivam/perf-check.git,0.0,-2947617,67f270a0bf63852a224c62d17e8c6b39e7101657,,,False,False
825.0,LauraLaureus/HelloOpenMP,C++,git,https://github.com/LauraLaureus/HelloOpenMP.git,0.0,-3217617,716b39a6ece9588eda3f58fa73eff97d58db5536,,,False,False
853.0,shwina/five-short-openmp,C,git,https://github.com/shwina/five-short-openmp.git,0.0,-3437617,4a37120bed48149cca13785bc71b37113d9726b2,,,False,False
849.0,Jcamilorada/OpenMP,C,git,https://github.com/Jcamilorada/OpenMP.git,0.0,-3417617,0419e5a0f30526d844cf679bd3cd0c9f6c0bf907,,,False,False
